Airport,Adjacent_Airport,id,Adjacent_id,Distance
CRP,GSO,20,35,0
CRP,GSP,20,36,0
CRP,HNL,20,37,0
CRP,HSV,20,38,0
CRP,IAD,20,39,0
CRP,IAH,20,40,201.187079897351
CRP,ICT,20,41,0
CRP,IND,20,42,0
CRP,JAN,20,43,0
CRP,JAX,20,44,0
CRP,JFK,20,45,0
CRP,LAS,20,46,0
CRP,LAX,20,47,0
CRP,LBB,20,48,0
CRP,MBS,20,49,0
CRP,MCI,20,50,0
CRP,MCO,20,51,0
CRP,MDW,20,52,0
CRP,MEM,20,53,0
CRP,MIA,20,54,0
CRP,MKE,20,55,0
CRP,MLI,20,56,0
CRP,MSP,20,57,0
CRP,MSY,20,58,0
CRP,MYR,20,59,0
CRP,OAK,20,60,0
CRP,ONT,20,61,0
CRP,ORD,20,62,0
CRP,ORF,20,63,0
CRP,PBI,20,64,0
CRP,PDX,20,65,0
CRP,PHF,20,66,0
CRP,PHL,20,67,0
CRP,PHX,20,68,0
CRP,PIT,20,69,0
CRP,PWM,20,70,0
CRP,RDU,20,71,0
CRP,RFD,20,72,0
CRP,RIC,20,73,0
CRP,RNO,20,74,0
CRP,ROC,20,75,0
CRP,RST,20,76,0
CRP,RSW,20,77,0
CRP,SAN,20,78,0
CRP,SAT,20,79,0
CRP,SAV,20,80,0
CRP,SDF,20,81,0
CRP,SEA,20,82,0
CRP,SFB,20,83,0
CRP,SFO,20,84,0
CRP,SJC,20,85,0
CRP,SLC,20,86,0
CRP,SMF,20,87,0
CRP,SRQ,20,88,0
CRP,STL,20,89,0
CRP,SYR,20,90,0
CRP,TPA,20,91,0
CRP,TUL,20,92,0
CRP,TUS,20,93,0
CVG,ABQ,21,1,0
CVG,AMA,21,2,0
CVG,ANC,21,3,0
CVG,ATL,21,4,374.200589920937
CVG,AUS,21,5,0
CVG,BDL,21,6,659.994280644407
CVG,BFI,21,7,0
CVG,BGR,21,8,0
CVG,BHM,21,9,0
CVG,BIL,21,10,0
CVG,BNA,21,11,230.084479628291
CVG,BOS,21,12,750.427088673914
CVG,BUF,21,13,0
CVG,BWI,21,14,428.833429253452
CVG,CHS,21,15,0
CVG,CLE,21,16,0
CVG,CLT,21,17,335.060710209661
CVG,CMH,21,18,0
CVG,CPR,21,19,0
CVG,CRP,21,20,0
CVG,CVG,21,21,0
CVG,DAY,21,22,0
CVG,DEN,21,23,1066.56020112576
CVG,DFW,21,24,810.791496482083
CVG,DLH,21,25,0
CVG,DSM,21,26,0
CVG,ERI,21,27,0
CVG,EWR,21,28,567.881394410073
CVG,FAI,21,29,0
CVG,FLL,21,30,934.026814161119
CVG,FWA,21,31,0
CVG,GEG,21,32,0
CVG,GPT,21,33,0
CVG,GRB,21,34,0
CVG,GSO,21,35,329.602226637316
CVG,GSP,21,36,317.182616603729
CVG,HNL,21,37,0
CVG,HSV,21,38,0
CVG,IAD,21,39,387.260330468329
CVG,IAH,21,40,871.414019827876
CVG,ICT,21,41,0
CVG,IND,21,42,0
CVG,JAN,21,43,0
CVG,JAX,21,44,614.72349638721
CVG,JFK,21,45,587.641189604543
CVG,LAS,21,46,1674.31392034637
CVG,LAX,21,47,1895.8755737729
CVG,LBB,21,48,0
CVG,MBS,21,49,0
CVG,MCI,21,50,538.139300742126
CVG,MCO,21,51,758.564604376115
CVG,MDW,21,52,0
CVG,MEM,21,53,402.796442352156
CVG,MIA,21,54,950.504013722805
CVG,MKE,21,55,317.606450890719
CVG,MLI,21,56,0
CVG,MSP,21,57,595.709401251554
CVG,MSY,21,58,701.610644090064
CVG,MYR,21,59,0
CVG,OAK,21,60,0
CVG,ONT,21,61,0
CVG,ORD,21,62,264.337844792211
CVG,ORF,21,63,0
CVG,PBI,21,64,0
CVG,PDX,21,65,0
CVG,PHF,21,66,0
CVG,PHL,21,67,505.858718097233
CVG,PHX,21,68,0
CVG,PIT,21,69,255.722783112248
CVG,PWM,21,70,0
CVG,RDU,21,71,389.769242684874
CVG,RFD,21,72,0
CVG,RIC,21,73,412.474624531408
CVG,RNO,21,74,0
CVG,ROC,21,75,0
CVG,RST,21,76,0
CVG,RSW,21,77,880.841219331576
CVG,SAN,21,78,0
CVG,SAT,21,79,0
CVG,SAV,21,80,0
CVG,SDF,21,81,0
CVG,SEA,21,82,1959.80983999741
CVG,SFB,21,83,0
CVG,SFO,21,84,2031.46689533
CVG,SJC,21,85,0
CVG,SLC,21,86,1446.41924646847
CVG,SMF,21,87,0
CVG,SRQ,21,88,0
CVG,STL,21,89,307.289211542798
CVG,SYR,21,90,0
CVG,TPA,21,91,774.887328212336
CVG,TUL,21,92,0
CVG,TUS,21,93,0
DAY,ABQ,22,1,0
DAY,AMA,22,2,0
DAY,ANC,22,3,0
DAY,ATL,22,4,433.098501483914
DAY,AUS,22,5,0
DAY,BDL,22,6,0
DAY,BFI,22,7,0
DAY,BGR,22,8,0
DAY,BHM,22,9,0
DAY,BIL,22,10,0
DAY,BNA,22,11,0
DAY,BOS,22,12,0
DAY,BUF,22,13,0
DAY,BWI,22,14,405.37782383802
DAY,CHS,22,15,0
DAY,CLE,22,16,162.175888256104
DAY,CLT,22,17,370.272799071083
DAY,CMH,22,18,0
DAY,CPR,22,19,0
DAY,CRP,22,20,0
DAY,CVG,22,21,0
DAY,DAY,22,22,0
DAY,DEN,22,23,1082.13369046718
DAY,DFW,22,24,860.331759072295
DAY,DLH,22,25,0
DAY,DSM,22,26,0
DAY,ERI,22,27,0
DAY,EWR,22,28,532.186912277471
DAY,FAI,22,29,0
DAY,FLL,22,30,0
DAY,FWA,22,31,0
DAY,GEG,22,32,0
DAY,GPT,22,33,0
DAY,GRB,22,34,0
DAY,GSO,22,35,0
DAY,GSP,22,36,0
DAY,HNL,22,37,0
DAY,HSV,22,38,0
DAY,IAD,22,39,366.935799167866
DAY,IAH,22,40,0
DAY,ICT,22,41,0
DAY,IND,22,42,0
DAY,JAN,22,43,0
DAY,JAX,22,44,0
DAY,JFK,22,45,552.458211764201
DAY,LAS,22,46,0
DAY,LAX,22,47,0
DAY,LBB,22,48,0
DAY,MBS,22,49,0
DAY,MCI,22,50,0
DAY,MCO,22,51,809.893551682466
DAY,MDW,22,52,0
DAY,MEM,22,53,0
DAY,MIA,22,54,0
DAY,MKE,22,55,0
DAY,MLI,22,56,0
DAY,MSP,22,57,573.396720257282
DAY,MSY,22,58,0
DAY,MYR,22,59,0
DAY,OAK,22,60,0
DAY,ONT,22,61,0
DAY,ORD,22,62,239.927738503106
DAY,ORF,22,63,0
DAY,PBI,22,64,0
DAY,PDX,22,65,0
DAY,PHF,22,66,0
DAY,PHL,22,67,475.826476606815
DAY,PHX,22,68,0
DAY,PIT,22,69,0
DAY,PWM,22,70,0
DAY,RDU,22,71,0
DAY,RFD,22,72,0
DAY,RIC,22,73,0
DAY,RNO,22,74,0
DAY,ROC,22,75,0
DAY,RST,22,76,0
DAY,RSW,22,77,0
DAY,SAN,22,78,0
DAY,SAT,22,79,0
DAY,SAV,22,80,0
DAY,SDF,22,81,0
DAY,SEA,22,82,0
DAY,SFB,22,83,0
DAY,SFO,22,84,0
DAY,SJC,22,85,0
DAY,SLC,22,86,0
DAY,SMF,22,87,0
DAY,SRQ,22,88,0
DAY,STL,22,89,0
DAY,SYR,22,90,0
DAY,TPA,22,91,829.721311691184
DAY,TUL,22,92,0
DAY,TUS,22,93,0
DEN,ABQ,23,1,349.644134348171
DEN,AMA,23,2,359.551878342054
DEN,ANC,23,3,2400.53707505742
DEN,ATL,23,4,1197.21867647934
DEN,AUS,23,5,776.030379333641
DEN,BDL,23,6,1667.18049465715
DEN,BFI,23,7,0
DEN,BGR,23,8,0
DEN,BHM,23,9,1081.26538666427
DEN,BIL,23,10,455.109102974607
DEN,BNA,23,11,1011.39628591574
DEN,BOS,23,12,1749.72223246115
DEN,BUF,23,13,0
DEN,BWI,23,14,1487.37242603558
DEN,CHS,23,15,0
DEN,CLE,23,16,1198.0299182824
DEN,CLT,23,17,1334.91321252442
DEN,CMH,23,18,1151.24917064392
DEN,CPR,23,19,230.045955244624
DEN,CRP,23,20,0
DEN,CVG,23,21,1066.56020112576
DEN,DAY,23,22,1082.13369046718
DEN,DEN,23,23,0
DEN,DFW,23,24,641.35551776896
DEN,DLH,23,25,0
DEN,DSM,23,26,587.800493694505
DEN,ERI,23,27,0
DEN,EWR,23,28,1601.00346571572
DEN,FAI,23,29,0
DEN,FLL,23,30,1702.06115336937
DEN,FWA,23,31,0
DEN,GEG,23,32,834.502990020773
DEN,GPT,23,33,0
DEN,GRB,23,34,0
DEN,GSO,23,35,0
DEN,GSP,23,36,0
DEN,HNL,23,37,3360.47680514073
DEN,HSV,23,38,1046.26567406536
DEN,IAD,23,39,1448.9366578614
DEN,IAH,23,40,862.202112399892
DEN,ICT,23,41,418.82008257284
DEN,IND,23,42,974.132227338989
DEN,JAN,23,43,0
DEN,JAX,23,44,1444.72426612323
DEN,JFK,23,45,1621.7434188164
DEN,LAS,23,46,627.228775085839
DEN,LAX,23,47,860.738676483483
DEN,LBB,23,48,456.333976179834
DEN,MBS,23,49,0
DEN,MCI,23,50,531.537226937496
DEN,MCO,23,51,1545.03901766288
DEN,MDW,23,52,893.176745627769
DEN,MEM,23,53,870.854917298217
DEN,MIA,23,54,1708.0633305032
DEN,MKE,23,55,893.567340862067
DEN,MLI,23,56,749.742107282141
DEN,MSP,23,57,678.798222578878
DEN,MSY,23,58,1061.42042593229
DEN,MYR,23,59,0
DEN,OAK,23,60,954.981840147991
DEN,ONT,23,61,817.607107302846
DEN,ORD,23,62,886.143621055975
DEN,ORF,23,63,0
DEN,PBI,23,64,0
DEN,PDX,23,65,989.392690153165
DEN,PHF,23,66,1529.16326348533
DEN,PHL,23,67,1553.7665015848
DEN,PHX,23,68,601.858574483621
DEN,PIT,23,69,1286.91110864988
DEN,PWM,23,70,0
DEN,RDU,23,71,1433.26098224636
DEN,RFD,23,72,826.521724725342
DEN,RIC,23,73,0
DEN,RNO,23,74,802.170478096885
DEN,ROC,23,75,0
DEN,RST,23,76,0
DEN,RSW,23,77,1605.73779054247
DEN,SAN,23,78,852.154044916925
DEN,SAT,23,79,795.366487937759
DEN,SAV,23,80,0
DEN,SDF,23,81,1021.35814115441
DEN,SEA,23,82,1022.25956860486
DEN,SFB,23,83,0
DEN,SFO,23,84,964.909049478229
DEN,SJC,23,85,945.987190563893
DEN,SLC,23,86,389.990286273035
DEN,SMF,23,87,907.107177155585
DEN,SRQ,23,88,0
DEN,STL,23,89,767.757028806328
DEN,SYR,23,90,0
DEN,TPA,23,91,1505.37463711486
DEN,TUL,23,92,540.645551892352
DEN,TUS,23,93,639.313798818847
DFW,ABQ,24,1,567.851902022633
DFW,AMA,24,2,311.652321584131
DFW,ANC,24,3,0
DFW,ATL,24,4,729.865271631818
DFW,AUS,24,5,190.392582111746
DFW,BDL,24,6,1468.50535540002
DFW,BFI,24,7,0
DFW,BGR,24,8,0
DFW,BHM,24,9,595.962577293195
DFW,BIL,24,10,0
DFW,BNA,24,11,630.201408741606
DFW,BOS,24,12,1559.28356655975
DFW,BUF,24,13,0
DFW,BWI,24,14,1214.71177764448
DFW,CHS,24,15,985.074751362662
DFW,CLE,24,16,1020.18857054567
DFW,CLT,24,17,934.107084195525
DFW,CMH,24,18,925.087097925287
DFW,CPR,24,19,0
DFW,CRP,24,20,355.296042134782
DFW,CVG,24,21,810.791496482083
DFW,DAY,24,22,860.331759072295
DFW,DEN,24,23,641.35551776896
DFW,DFW,24,24,0
DFW,DLH,24,25,0
DFW,DSM,24,26,624.890419277782
DFW,ERI,24,27,0
DFW,EWR,24,28,1370.07756594026
DFW,FAI,24,29,0
DFW,FLL,24,30,1117.86842581035
DFW,FWA,24,31,858.593671528238
DFW,GEG,24,32,0
DFW,GPT,24,33,499.066602075834
DFW,GRB,24,34,0
DFW,GSO,24,35,997.198847852241
DFW,GSP,24,36,860.258622132506
DFW,HNL,24,37,3778.67078667265
DFW,HSV,24,38,601.362653860786
DFW,IAD,24,39,1169.78969295212
DFW,IAH,24,40,224.714489614616
DFW,ICT,24,41,329.181873415384
DFW,IND,24,42,760.598445423359
DFW,JAN,24,43,407.195025024384
DFW,JAX,24,44,916.72928753441
DFW,JFK,24,45,1388.78571534338
DFW,LAS,24,46,1053.16479213685
DFW,LAX,24,47,1232.36348168159
DFW,LBB,24,48,281.411083425763
DFW,MBS,24,49,0
DFW,MCI,24,50,460.871647997868
DFW,MCO,24,51,983.328188166936
DFW,MDW,24,52,0
DFW,MEM,24,53,430.824397532967
DFW,MIA,24,54,1119.88476310182
DFW,MKE,24,55,853.552467093649
DFW,MLI,24,56,691.18798095431
DFW,MSP,24,57,852.932973678541
DFW,MSY,24,58,447.066850647861
DFW,MYR,24,59,1046.07796748893
DFW,OAK,24,60,0
DFW,ONT,24,61,1185.86193512803
DFW,ORD,24,62,802.01923211205
DFW,ORF,24,63,1210.10599063346
DFW,PBI,24,64,1101.21184397624
DFW,PDX,24,65,1613.83214643595
DFW,PHF,24,66,0
DFW,PHL,24,67,1300.53346305278
DFW,PHX,24,68,866.16138633222
DFW,PIT,24,69,1066.15747119384
DFW,PWM,24,70,0
DFW,RDU,24,71,1059.20426054554
DFW,RFD,24,72,0
DFW,RIC,24,73,1155.48800347485
DFW,RNO,24,74,1342.55712953202
DFW,ROC,24,75,0
DFW,RST,24,76,0
DFW,RSW,24,77,1015.55086115669
DFW,SAN,24,78,1168.51786600949
DFW,SAT,24,79,247.297448797627
DFW,SAV,24,80,923.395238137056
DFW,SDF,24,81,731.895027217215
DFW,SEA,24,82,1658.01565925579
DFW,SFB,24,83,0
DFW,SFO,24,84,1461.51852834982
DFW,SJC,24,85,1435.58943914107
DFW,SLC,24,86,987.708275539101
DFW,SMF,24,87,1428.27615431432
DFW,SRQ,24,88,0
DFW,STL,24,89,550.182575862096
DFW,SYR,24,90,0
DFW,TPA,24,91,927.573803854494
DFW,TUL,24,92,237.327604214618
DFW,TUS,24,93,811.362498581969
DLH,ABQ,25,1,0
DLH,AMA,25,2,0
DLH,ANC,25,3,0
DLH,ATL,25,4,0
DLH,AUS,25,5,0
DLH,BDL,25,6,0
DLH,BFI,25,7,0
DLH,BGR,25,8,0
DLH,BHM,25,9,0
DLH,BIL,25,10,0
DLH,BNA,25,11,0
DLH,BOS,25,12,0
DLH,BUF,25,13,0
DLH,BWI,25,14,0
DLH,CHS,25,15,0
DLH,CLE,25,16,0
DLH,CLT,25,17,0
DLH,CMH,25,18,0
DLH,CPR,25,19,0
DLH,CRP,25,20,0
DLH,CVG,25,21,0
DLH,DAY,25,22,0
DLH,DEN,25,23,0
DLH,DFW,25,24,0
DLH,DLH,25,25,0
DLH,DSM,25,26,0
DLH,ERI,25,27,0
DLH,EWR,25,28,0
DLH,FAI,25,29,0
DLH,FLL,25,30,0
DLH,FWA,25,31,0
DLH,GEG,25,32,0
DLH,GPT,25,33,0
DLH,GRB,25,34,0
DLH,GSO,25,35,0
DLH,GSP,25,36,0
DLH,HNL,25,37,0
DLH,HSV,25,38,0
DLH,IAD,25,39,0
DLH,IAH,25,40,0
DLH,ICT,25,41,0
DLH,IND,25,42,0
DLH,JAN,25,43,0
DLH,JAX,25,44,0
DLH,JFK,25,45,0
DLH,LAS,25,46,1394.2918611746
DLH,LAX,25,47,0
DLH,LBB,25,48,0
DLH,MBS,25,49,0
DLH,MCI,25,50,0
DLH,MCO,25,51,0
DLH,MDW,25,52,0
DLH,MEM,25,53,0
DLH,MIA,25,54,0
DLH,MKE,25,55,0
DLH,MLI,25,56,0
DLH,MSP,25,57,144.188315676134
DLH,MSY,25,58,0
DLH,MYR,25,59,0
DLH,OAK,25,60,0
DLH,ONT,25,61,0
DLH,ORD,25,62,397.03042953106
DLH,ORF,25,63,0
DLH,PBI,25,64,0
DLH,PDX,25,65,0
DLH,PHF,25,66,0
DLH,PHL,25,67,0
DLH,PHX,25,68,0
DLH,PIT,25,69,0
DLH,PWM,25,70,0
DLH,RDU,25,71,0
DLH,RFD,25,72,0
DLH,RIC,25,73,0
DLH,RNO,25,74,0
DLH,ROC,25,75,0
DLH,RST,25,76,0
DLH,RSW,25,77,0
DLH,SAN,25,78,0
DLH,SAT,25,79,0
DLH,SAV,25,80,0
DLH,SDF,25,81,0
DLH,SEA,25,82,0
DLH,SFB,25,83,0
DLH,SFO,25,84,0
DLH,SJC,25,85,0
DLH,SLC,25,86,0
DLH,SMF,25,87,0
DLH,SRQ,25,88,0
DLH,STL,25,89,0
DLH,SYR,25,90,0
DLH,TPA,25,91,0
DLH,TUL,25,92,0
DLH,TUS,25,93,0
DSM,ABQ,26,1,0
DSM,AMA,26,2,0
DSM,ANC,26,3,0
DSM,ATL,26,4,743.063980924167
DSM,AUS,26,5,0
DSM,BDL,26,6,0
DSM,BFI,26,7,0
DSM,BGR,26,8,0
DSM,BHM,26,9,0
DSM,BIL,26,10,0
DSM,BNA,26,11,0
DSM,BOS,26,12,0
DSM,BUF,26,13,0
DSM,BWI,26,14,0
DSM,CHS,26,15,0
DSM,CLE,26,16,0
DSM,CLT,26,17,814.466602011322
DSM,CMH,26,18,0
DSM,CPR,26,19,0
DSM,CRP,26,20,0
DSM,CVG,26,21,0
DSM,DAY,26,22,0
DSM,DEN,26,23,587.800493694505
DSM,DFW,26,24,624.890419277782
DSM,DLH,26,25,0
DSM,DSM,26,26,0
DSM,ERI,26,27,0
DSM,EWR,26,28,1014.36579837204
DSM,FAI,26,29,0
DSM,FLL,26,30,0
DSM,FWA,26,31,0
DSM,GEG,26,32,0
DSM,GPT,26,33,0
DSM,GRB,26,34,0
DSM,GSO,26,35,0
DSM,GSP,26,36,0
DSM,HNL,26,37,0
DSM,HSV,26,38,0
DSM,IAD,26,39,0
DSM,IAH,26,40,803.530727396834
DSM,ICT,26,41,0
DSM,IND,26,42,0
DSM,JAN,26,43,0
DSM,JAX,26,44,0
DSM,JFK,26,45,0
DSM,LAS,26,46,1213.11531327639
DSM,LAX,26,47,0
DSM,LBB,26,48,0
DSM,MBS,26,49,0
DSM,MCI,26,50,0
DSM,MCO,26,51,0
DSM,MDW,26,52,305.563685529624
DSM,MEM,26,53,490.963589054441
DSM,MIA,26,54,0
DSM,MKE,26,55,0
DSM,MLI,26,56,0
DSM,MSP,26,57,232.402750791088
DSM,MSY,26,58,0
DSM,MYR,26,59,0
DSM,OAK,26,60,0
DSM,ONT,26,61,0
DSM,ORD,26,62,298.343596066784
DSM,ORF,26,63,0
DSM,PBI,26,64,0
DSM,PDX,26,65,0
DSM,PHF,26,66,0
DSM,PHL,26,67,0
DSM,PHX,26,68,1147.83924837887
DSM,PIT,26,69,0
DSM,PWM,26,70,0
DSM,RDU,26,71,0
DSM,RFD,26,72,0
DSM,RIC,26,73,0
DSM,RNO,26,74,0
DSM,ROC,26,75,0
DSM,RST,26,76,0
DSM,RSW,26,77,0
DSM,SAN,26,78,0
DSM,SAT,26,79,0
DSM,SAV,26,80,0
DSM,SDF,26,81,0
DSM,SEA,26,82,0
DSM,SFB,26,83,1124.26076662886
DSM,SFO,26,84,0
DSM,SJC,26,85,0
DSM,SLC,26,86,0
DSM,SMF,26,87,0
DSM,SRQ,26,88,0
DSM,STL,26,89,0
DSM,SYR,26,90,0
DSM,TPA,26,91,0
DSM,TUL,26,92,0
DSM,TUS,26,93,0
ERI,ABQ,27,1,0
ERI,AMA,27,2,0
ERI,ANC,27,3,0
ERI,ATL,27,4,0
ERI,AUS,27,5,0
ERI,BDL,27,6,0
ERI,BFI,27,7,0
ERI,BGR,27,8,0
ERI,BHM,27,9,0
ERI,BIL,27,10,0
ERI,BNA,27,11,0
ERI,BOS,27,12,0
ERI,BUF,27,13,0
ERI,BWI,27,14,0
ERI,CHS,27,15,0
ERI,CLE,27,16,97.9225074186788
ERI,CLT,27,17,0
ERI,CMH,27,18,0
ERI,CPR,27,19,0
ERI,CRP,27,20,0
ERI,CVG,27,21,0
ERI,DAY,27,22,0
ERI,DEN,27,23,0
ERI,DFW,27,24,0
ERI,DLH,27,25,0
ERI,DSM,27,26,0
ERI,ERI,27,27,0
ERI,EWR,27,28,0
ERI,FAI,27,29,0
ERI,FLL,27,30,0
ERI,FWA,27,31,0
ERI,GEG,27,32,0
ERI,GPT,27,33,0
ERI,GRB,27,34,0
ERI,GSO,27,35,0
ERI,GSP,27,36,0
ERI,HNL,27,37,0
ERI,HSV,27,38,0
ERI,IAD,27,39,0
ERI,IAH,27,40,0
ERI,ICT,27,41,0
ERI,IND,27,42,0
ERI,JAN,27,43,0
ERI,JAX,27,44,0
ERI,JFK,27,45,0
ERI,LAS,27,46,0
ERI,LAX,27,47,0
ERI,LBB,27,48,0
ERI,MBS,27,49,0
ERI,MCI,27,50,0
ERI,MCO,27,51,0
ERI,MDW,27,52,0
ERI,MEM,27,53,0
ERI,MIA,27,54,0
ERI,MKE,27,55,0
ERI,MLI,27,56,0
ERI,MSP,27,57,0
ERI,MSY,27,58,0
ERI,MYR,27,59,0
ERI,OAK,27,60,0
ERI,ONT,27,61,0
ERI,ORD,27,62,0
ERI,ORF,27,63,0
ERI,PBI,27,64,0
ERI,PDX,27,65,0
ERI,PHF,27,66,0
ERI,PHL,27,67,299.260115995901
ERI,PHX,27,68,0
ERI,PIT,27,69,0
ERI,PWM,27,70,0
ERI,RDU,27,71,0
ERI,RFD,27,72,0
ERI,RIC,27,73,0
ERI,RNO,27,74,0
ERI,ROC,27,75,0
ERI,RST,27,76,0
ERI,RSW,27,77,0
ERI,SAN,27,78,0
ERI,SAT,27,79,0
ERI,SAV,27,80,0
ERI,SDF,27,81,0
ERI,SEA,27,82,0
ERI,SFB,27,83,0
ERI,SFO,27,84,0
ERI,SJC,27,85,0
ERI,SLC,27,86,0
ERI,SMF,27,87,0
ERI,SRQ,27,88,0
ERI,STL,27,89,0
ERI,SYR,27,90,0
ERI,TPA,27,91,0
ERI,TUL,27,92,0
ERI,TUS,27,93,0
EWR,ABQ,28,1,0
EWR,AMA,28,2,0
EWR,ANC,28,3,0
EWR,ATL,28,4,745.266588330979
EWR,AUS,28,5,1501.89100115953
EWR,BDL,28,6,115.584929278568
EWR,BFI,28,7,0
EWR,BGR,28,8,0
EWR,BHM,28,9,0
EWR,BIL,28,10,0
EWR,BNA,28,11,746.318556057414
EWR,BOS,28,12,200.284125705547
EWR,BUF,28,13,281.637116323102
EWR,BWI,28,14,168.890191533066
EWR,CHS,28,15,628.580504891464
EWR,CLE,28,16,403.178207856055
EWR,CLT,28,17,528.376053621466
EWR,CMH,28,18,461.697356552023
EWR,CPR,28,19,0
EWR,CRP,28,20,0
EWR,CVG,28,21,567.881394410073
EWR,DAY,28,22,532.186912277471
EWR,DEN,28,23,1601.00346571572
EWR,DFW,28,24,1370.07756594026
EWR,DLH,28,25,0
EWR,DSM,28,26,1014.36579837204
EWR,ERI,28,27,0
EWR,EWR,28,28,0
EWR,FAI,28,29,0
EWR,FLL,28,30,1066.85622693777
EWR,FWA,28,31,0
EWR,GEG,28,32,0
EWR,GPT,28,33,0
EWR,GRB,28,34,0
EWR,GSO,28,35,445.202465036367
EWR,GSP,28,36,594.193529528661
EWR,HNL,28,37,4954.70724163512
EWR,HSV,28,38,0
EWR,IAD,28,39,212.160087998403
EWR,IAH,28,40,1398.51012355648
EWR,ICT,28,41,0
EWR,IND,28,42,642.923241278819
EWR,JAN,28,43,0
EWR,JAX,28,44,820.848670621616
EWR,JFK,28,45,0
EWR,LAS,28,46,2222.160284961
EWR,LAX,28,47,2448.98128130839
EWR,LBB,28,48,0
EWR,MBS,28,49,0
EWR,MCI,28,50,1089.33851441775
EWR,MCO,28,51,938.876336369427
EWR,MDW,28,52,709.075079797858
EWR,MEM,28,53,944.715392628675
EWR,MIA,28,54,1087.83718346701
EWR,MKE,28,55,722.989037330482
EWR,MLI,28,56,0
EWR,MSP,28,57,1005.89137538663
EWR,MSY,28,58,1166.65200339867
EWR,MYR,28,59,550.641362290994
EWR,OAK,28,60,0
EWR,ONT,28,61,0
EWR,ORD,28,62,717.388488795259
EWR,ORF,28,63,284.316002519687
EWR,PBI,28,64,1025.56006737679
EWR,PDX,28,65,2427.55684544743
EWR,PHF,28,66,0
EWR,PHL,28,67,80.0646159723951
EWR,PHX,28,68,2128.55556925198
EWR,PIT,28,69,318.428788716278
EWR,PWM,28,70,284.047486840563
EWR,RDU,28,71,416.322844617299
EWR,RFD,28,72,0
EWR,RIC,28,73,277.540956055321
EWR,RNO,28,74,0
EWR,ROC,28,75,246.075068523713
EWR,RST,28,76,0
EWR,RSW,28,77,1070.06482149939
EWR,SAN,28,78,2420.42583602317
EWR,SAT,28,79,1567.44886917752
EWR,SAV,28,80,708.802118456366
EWR,SDF,28,81,640.827094488335
EWR,SEA,28,82,2395.41819831595
EWR,SFB,28,83,0
EWR,SFO,28,84,2559.21329261448
EWR,SJC,28,85,0
EWR,SLC,28,86,1963.80707851575
EWR,SMF,28,87,0
EWR,SRQ,28,88,0
EWR,STL,28,89,870.187498837313
EWR,SYR,28,90,194.564724222263
EWR,TPA,28,91,998.769249550909
EWR,TUL,28,92,1212.22593177188
EWR,TUS,28,93,0
FAI,ABQ,29,1,0
FAI,AMA,29,2,0
FAI,ANC,29,3,260.332510887655
FAI,ATL,29,4,0
FAI,AUS,29,5,0
FAI,BDL,29,6,0
FAI,BFI,29,7,0
FAI,BGR,29,8,0
FAI,BHM,29,9,0
FAI,BIL,29,10,0
FAI,BNA,29,11,0
FAI,BOS,29,12,0
FAI,BUF,29,13,0
FAI,BWI,29,14,0
FAI,CHS,29,15,0
FAI,CLE,29,16,0
FAI,CLT,29,17,0
FAI,CMH,29,18,0
FAI,CPR,29,19,0
FAI,CRP,29,20,0
FAI,CVG,29,21,0
FAI,DAY,29,22,0
FAI,DEN,29,23,0
FAI,DFW,29,24,0
FAI,DLH,29,25,0
FAI,DSM,29,26,0
FAI,ERI,29,27,0
FAI,EWR,29,28,0
FAI,FAI,29,29,0
FAI,FLL,29,30,0
FAI,FWA,29,31,0
FAI,GEG,29,32,0
FAI,GPT,29,33,0
FAI,GRB,29,34,0
FAI,GSO,29,35,0
FAI,GSP,29,36,0
FAI,HNL,29,37,0
FAI,HSV,29,38,0
FAI,IAD,29,39,0
FAI,IAH,29,40,0
FAI,ICT,29,41,0
FAI,IND,29,42,0
FAI,JAN,29,43,0
FAI,JAX,29,44,0
FAI,JFK,29,45,0
FAI,LAS,29,46,0
FAI,LAX,29,47,0
FAI,LBB,29,48,0
FAI,MBS,29,49,0
FAI,MCI,29,50,0
FAI,MCO,29,51,0
FAI,MDW,29,52,0
FAI,MEM,29,53,0
FAI,MIA,29,54,0
FAI,MKE,29,55,0
FAI,MLI,29,56,0
FAI,MSP,29,57,0
FAI,MSY,29,58,0
FAI,MYR,29,59,0
FAI,OAK,29,60,0
FAI,ONT,29,61,0
FAI,ORD,29,62,0
FAI,ORF,29,63,0
FAI,PBI,29,64,0
FAI,PDX,29,65,0
FAI,PHF,29,66,0
FAI,PHL,29,67,0
FAI,PHX,29,68,0
FAI,PIT,29,69,0
FAI,PWM,29,70,0
FAI,RDU,29,71,0
FAI,RFD,29,72,0
FAI,RIC,29,73,0
FAI,RNO,29,74,0
FAI,ROC,29,75,0
FAI,RST,29,76,0
FAI,RSW,29,77,0
FAI,SAN,29,78,0
FAI,SAT,29,79,0
FAI,SAV,29,80,0
FAI,SDF,29,81,0
FAI,SEA,29,82,1529.64664527403
FAI,SFB,29,83,0
FAI,SFO,29,84,0
FAI,SJC,29,85,0
FAI,SLC,29,86,0
FAI,SMF,29,87,0
FAI,SRQ,29,88,0
FAI,STL,29,89,0
FAI,SYR,29,90,0
FAI,TPA,29,91,0
FAI,TUL,29,92,0
FAI,TUS,29,93,0
FLL,ABQ,30,1,0
